2017,01,01,215
2017,01,02,0
2017,01,03,200
2017,01,04,460
2017,01,05,580
2017,01,06,470
2017,01,07,530
2017,01,08,280
2017,01,09,215
2017,01,10,75
2017,01,11,130
2017,01,12,65
2017,01,13,75
2017,01,14,65
2017,01,15,20
2017,01,16,0
2017,01,17,70
2017,01,18,137
2017,01,19,160
2017,01,20,0
2017,01,21,0
2017,01,22,0
2017,01,23,0
2017,01,24,0
2017,01,25,175
2017,01,26,0
2017,01,27,85
2017,01,28,65
2017,01,29,75
2017,01,30,258
2017,01,31,175
2017,02,01,298
2017,02,02,401
2017,02,03,150
2017,02,04,210
2017,02,05,140
2017,02,06,55
2017,02,07,233
2017,02,08,75
2017,02,09,95
2017,02,10,85
2017,02,11,0
2017,02,12,20
2017,02,13,5
2017,02,14,50
2017,02,15,0
2017,02,16,0
2017,02,17,60
2017,02,18,95
2017,02,19,0
2017,02,20,0
2017,02,21,15
2017,02,22,0
2017,02,23,100
2017,02,24,140
2017,02,25,10
2017,02,26,25
2017,02,27,0
2017,02,28,20
2017,03,01,75
2017,03,02,110
2017,03,03,20
2017,03,04,43
2017,03,05,15
2017,03,06,20
2017,03,07,0
2017,03,08,10
2017,03,09,21
2017,03,10,0
2017,03,11,15
2017,03,12,145
2017,03,13,0
2017,03,14,15
2017,03,15,0
2017,03,16,90
2017,03,17,0
2017,03,18,130
2017,03,19,85
2017,03,20,40
2017,03,21,25
2017,03,22,90
2017,03,23,0
2017,03,24,0
2017,03,25,54
2017,03,26,135
2017,03,27,20
2017,03,28,0
2017,03,29,0
2017,03,30,110
2017,04,01,70
2017,04,02,25
2017,04,03,24
2017,04,04,5
2017,04,05,0
2017,04,06,10
2017,04,07,0
2017,04,08,100
2017,04,09,25
2017,04,10,60
2017,04,11,0
2017,04,12,0
2017,04,13,189
2017,04,14,0
2017,04,16,15
2017,04,17,10
2017,04,18,0
2017,04,19,0
2017,04,20,35
2017,04,21,0
2017,04,22,135
2017,04,23,115
2017,04,24,120
2017,04,25,0
2017,04,26,0
2017,04,27,55
2017,04,28,0
2017,04,29,80
2017,04,30,0
2017,05,01,105
2017,05,02,15
2017,05,03,165
2017,05,04,0
2017,05,05,20
2017,05,06,0
2017,05,07,15
2017,05,08,18
2017,05,09,41
2017,05,10,15
2017,05,11,70
2017,05,12,125
2017,05,13,0
2017,05,14,0
2017,05,15,0
2017,05,16,15
2017,05,17,2
2017,05,18,0
2017,05,20,65
2017,05,21,125
2017,05,22,30
2017,05,23,15
2017,05,24,0
2017,05,25,10
2017,05,26,135
2017,05,27,70
2017,05,28,20
2017,05,29,15
2017,05,30,0
2017,05,31,90
2017,06,01,0
2017,06,02,0
2017,06,03,0
2017,06,04,0
2017,06,05,0
2017,06,06,55
2017,06,07,0
2017,06,08,0
2017,06,09,0
2017,06,10,42
2017,06,11,15
2017,06,12,10
2017,06,13,25
2017,06,14,0
2017,06,15,0
2017,06,16,0
2017,06,17,0
2017,06,18,25
2017,06,19,0
2017,06,20,15
2017,06,21,70
2017,06,22,10
2017,06,23,55
2017,06,24,10
2017,06,25,15
2017,06,26,10
2017,06,27,0
2017,06,28,15
2017,06,29,80
2017,06,30,59
2017,07,01,130
2017,07,02,0
2017,07,05,45
2017,07,06,375
2017,07,07,45
2017,07,08,430
2017,07,13,70
2017,07,14,0
2017,07,15,0
2017,07,16,58
2017,07,17,0
2017,07,18,145
2017,07,19,150
2017,07,20,0
2017,07,21,5
2017,07,22,131
2017,07,23,0
2017,07,24,50
2017,07,25,105
2017,07,26,83
2017,07,27,35
2017,07,28,67
2017,07,29,75
2017,07,30,85
2017,07,31,0
2017,08,01,215
2017,08,02,190
2017,08,03,80
2017,08,04,110
2017,08,05,0
2017,08,06,15
2017,08,07,0
2017,08,08,106
2017,08,09,25
2017,08,10,53
2017,08,11,20
2017,08,12,10
2017,08,13,11
2017,08,14,40
2017,08,15,0
2017,08,16,0
2017,08,17,0
2017,08,18,0
2017,08,19,35
2017,08,21,50
2017,08,22,25
2017,08,23,70
2017,08,24,160
2017,08,25,105
2017,08,26,124
2017,08,27,30
2017,08,28,0
2017,08,29,45
2017,08,30,22
2017,08,31,15
2017,09,01,35
2017,09,02,0
2017,09,03,5
2017,09,04,70
2017,09,05,10
2017,09,06,235
2017,09,07,270
2017,09,08,80
2017,09,09,275
2017,09,10,0
2017,09,11,115
2017,09,12,130
2017,09,13,180
2017,09,14,100
2017,09,15,195
2017,09,16,130
2017,09,17,255
2017,09,18,60
2017,09,19,704
2017,09,20,115
2017,09,22,40
2017,09,23,161
2017,09,24,5
2017,09,25,159
2017,09,26,65
2017,09,27,90
2017,09,28,410
2017,09,29,290
2017,09,30,160
2017,10,01,405
2017,10,02,305
2017,10,03,395
2017,10,04,480
2017,10,05,740
2017,10,06,1055
2017,10,08,85
2017,10,09,65
2017,10,10,15
2017,10,11,165
2017,10,12,85
2017,10,13,525
2017,10,16,505
2017,10,17,520
2017,10,18,110
2017,10,19,280
2017,10,20,365
2017,10,21,180
2017,10,22,545
2017,10,23,380
2017,10,24,555
2017,10,25,735
2017,10,26,620
2017,10,28,195
2017,10,29,3
